all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YHR187W,1.64198e-08,1.44445e-08,1.22799e-08,1.34137e-08,1.15868e-08,1.20837e-08,1.5268e-08,1.2555e-08,1.26021e-08,1.32215e-08,1.53425e-08,1.74766e-08,1.37584e-08,1.33849e-08,2.36521e-08,2.17025e-08,2.41415e-08,3.08525e-08,1.50248e-08,1.93474e-08,8.50945e-09,1.72546e-08,1.55686e-08,1.86238e-08,2.0648e-08,2.62701e-08,2.21779e-08,2.38136e-08,1.7027e-08,1.92958e-08,1.72185e-08,2.53669e-08,1.31356e-08,1.94403e-08,1.2102e-08,1.94687e-08,1.57871e-08,1.9828e-08,1.65837e-08,1.25929e-08,1.36557e-08,1.20834e-08
YCL045C,2.48561e-07,2.45204e-07,2.21547e-07,2.45216e-07,2.22407e-07,2.41721e-07,2.31086e-07,3.01902e-07,2.12476e-07,3.0878e-07,2.17515e-07,2.14215e-07,3.08739e-07,3.59418e-07,2.57435e-07,1.96729e-07,2.08253e-07,2.41435e-07,2.31756e-07,2.31049e-07,1.43773e-07,3.04257e-07,1.74969e-07,2.93854e-07,2.50929e-07,2.35318e-07,2.70628e-07,3.06514e-07,2.99171e-07,3.37357e-07,2.36538e-07,2.47741e-07,2.3315e-07,2.96067e-07,3.70464e-07,3.30537e-07,3.47743e-07,2.0427e-07,2.20144e-07,1.9693e-07,1.78332e-07,1.64396e-07
YGL231C,1.53214e-07,1.51312e-07,1.23528e-07,1.4314e-07,1.49758e-07,1.3683e-07,1.47916e-07,1.81583e-07,1.90238e-07,1.8066e-07,1.8471e-07,1.4687e-07,1.6564e-07,1.75358e-07,2.97455e-07,3.3079e-07,3.51444e-07,3.39607e-07,1.67168e-07,2.07048e-07,8.52146e-08,1.75963e-07,1.52321e-07,2.05073e-07,2.32102e-07,2.76425e-07,2.50535e-07,2.22484e-07,1.97914e-07,2.2534e-07,1.82306e-07,2.781e-07,1.84403e-07,2.18028e-07,1.51859e-07,2.29204e-07,1.75177e-07,2.13924e-07,2.17283e-07,1.30416e-07,1.34398e-07,7.47218e-08
YGR254W,4.36318e-05,2.83487e-05,2.24364e-05,2.13419e-05,1.76361e-05,1.70229e-05,1.76838e-05,3.14771e-05,3.17351e-05,2.90435e-05,4.95754e-05,4.00051e-05,4.80217e-05,4.86353e-05,9.3338e-05,7.92761e-05,7.89782e-05,6.27094e-05,5.04892e-05,6.1739e-05,1.82001e-05,2.87297e-05,3.55052e-05,2.54946e-05,2.37135e-05,2.5102e-05,2.43003e-05,3.1307e-05,2.82545e-05,2.54966e-05,4.76479e-05,4.30403e-05,7.05896e-05,6.39201e-05,6.24283e-05,5.52651e-05,5.51045e-05,6.41278e-05,5.86296e-05,1.99434e-05,2.22537e-05,3.27092e-05
YGR083C,1.28442e-07,1.45454e-07,1.21331e-07,1.21533e-07,1.35102e-07,1.30121e-07,1.47534e-07,1.83312e-07,1.88205e-07,1.87033e-07,1.9792e-07,1.2594e-07,2.12113e-07,2.25617e-07,3.06329e-07,3.63406e-07,2.89031e-07,2.71062e-07,1.42848e-07,1.77834e-07,7.91508e-08,1.39887e-07,1.22071e-07,1.62026e-07,1.89704e-07,2.43006e-07,2.01762e-07,2.04491e-07,1.7024e-07,1.83653e-07,1.60647e-07,2.58211e-07,1.64413e-07,1.9576e-07,1.53185e-07,1.78188e-07,1.61333e-07,2.21099e-07,1.71489e-07,1.01638e-07,1.11749e-07,9.20091e-08
YOR260W,3.59797e-08,4.81962e-08,4.05178e-08,3.721e-08,4.87524e-08,4.04075e-08,3.976e-08,6.33447e-08,8.27105e-08,6.82985e-08,1.18367e-07,3.2593e-08,7.64504e-08,1.27658e-07,4.65834e-08,8.54338e-08,7.81118e-08,4.89268e-08,4.04778e-08,4.34004e-08,3.27566e-08,5.17258e-08,2.73312e-08,4.98489e-08,5.62483e-08,5.17906e-08,5.53667e-08,5.90628e-08,5.47841e-08,5.63178e-08,4.53015e-08,5.37067e-08,3.52081e-08,3.35556e-08,7.91027e-08,6.14987e-08,5.93403e-08,4.61738e-08,2.86803e-08,3.02536e-08,2.18346e-08,4.49554e-08
YOR361C,3.07199e-07,4.41102e-07,4.16763e-07,3.71974e-07,4.54714e-07,4.38763e-07,4.13331e-07,7.77097e-07,9.06342e-07,9.77761e-07,1.40557e-06,2.86449e-07,1.63295e-06,1.39386e-06,5.75907e-07,6.33147e-07,6.58335e-07,6.27672e-07,4.36846e-07,4.5762e-07,3.73796e-07,5.45248e-07,2.65011e-07,4.85567e-07,6.22458e-07,5.71906e-07,5.91211e-07,5.38396e-07,5.30973e-07,6.04043e-07,3.93449e-07,5.05975e-07,4.2219e-07,3.87916e-07,7.48197e-07,5.25955e-07,6.47766e-07,4.13762e-07,3.69338e-07,2.36287e-07,2.43161e-07,2.93876e-07
YDR429C,6.27401e-07,8.06397e-07,6.9505e-07,6.4094e-07,7.63394e-07,8.0939e-07,8.25338e-07,1.23037e-06,1.69641e-06,1.19249e-06,2.00714e-06,5.23567e-07,1.51517e-06,1.62504e-06,1.63603e-06,2.0906e-06,9.29752e-07,9.61804e-07,8.44343e-07,9.87194e-07,6.06738e-07,8.9745e-07,5.73412e-07,8.90924e-07,9.50589e-07,1.17852e-06,1.18251e-06,1.08295e-06,1.00045e-06,1.05691e-06,9.17399e-07,1.07382e-06,8.66097e-07,1.01695e-06,1.37356e-06,1.10358e-06,1.14044e-06,9.33278e-07,7.54086e-07,4.6473e-07,4.70617e-07,7.27143e-07
YMR031C,2.54057e-07,2.13842e-07,1.86941e-07,1.73127e-07,1.81656e-07,1.72291e-07,1.81109e-07,2.20222e-07,2.34782e-07,1.55532e-07,2.37529e-07,1.96856e-07,1.83158e-07,2.53852e-07,1.82299e-07,2.90572e-07,2.12306e-07,2.32171e-07,1.48157e-07,1.99576e-07,1.85911e-07,3.57636e-07,2.10618e-07,3.01798e-07,2.11834e-07,2.64461e-07,2.205e-07,3.70626e-07,3.43898e-07,2.76131e-07,1.51547e-07,1.93551e-07,1.8512e-07,1.80063e-07,2.83832e-07,2.49576e-07,2.14573e-07,2.17067e-07,1.54156e-07,1.43065e-07,1.56352e-07,1.99352e-07
YLR080W,1.0759e-08,7.07773e-09,5.34359e-09,7.02017e-09,4.81117e-09,4.54769e-09,4.4996e-09,2.89949e-09,4.88336e-09,2.25998e-09,4.51801e-09,1.2388e-08,2.1015e-09,3.44786e-09,6.85083e-09,1.15509e-08,7.49983e-09,8.48284e-09,6.80964e-09,9.1744e-09,5.01614e-09,9.61793e-09,7.98601e-09,7.18632e-09,5.73879e-09,6.23982e-09,5.94524e-09,9.62878e-09,1.07743e-08,9.50457e-09,6.21292e-09,8.7374e-09,7.4466e-09,6.8765e-09,1.10387e-08,1.2175e-08,1.03314e-08,7.17285e-09,5.80232e-09,5.74674e-09,4.91762e-09,8.928e-09
YNL084C,3.26795e-07,3.40461e-07,2.6243e-07,3.04009e-07,3.12287e-07,3.29695e-07,3.3295e-07,4.25413e-07,4.47807e-07,3.2783e-07,4.15558e-07,3.05545e-07,3.47686e-07,4.48709e-07,6.10348e-07,6.95578e-07,3.81798e-07,4.09253e-07,2.69951e-07,3.93499e-07,2.09025e-07,3.59615e-07,3.23608e-07,3.97646e-07,4.01013e-07,4.58784e-07,4.21955e-07,5.22164e-07,3.80915e-07,3.72675e-07,2.94039e-07,4.10351e-07,2.93802e-07,5.04474e-07,4.23374e-07,5.04088e-07,3.59809e-07,5.44881e-07,3.10972e-07,2.62494e-07,3.30992e-07,1.97846e-07
YFL024C,5.78719e-09,6.08829e-09,4.71363e-09,5.56386e-09,6.3023e-09,6.64229e-09,6.36002e-09,8.46867e-09,9.61648e-09,7.72889e-09,1.04524e-08,5.00014e-09,7.57349e-09,8.57327e-09,1.20762e-08,1.64416e-08,1.43203e-08,1.06733e-08,7.11728e-09,8.49258e-09,4.8496e-09,6.5045e-09,5.3547e-09,7.33541e-09,1.15503e-08,1.19784e-08,1.31719e-08,9.00378e-09,7.6748e-09,7.96925e-09,7.67689e-09,1.12083e-08,6.86455e-09,9.391e-09,6.86941e-09,8.71063e-09,7.72554e-09,1.11432e-08,1.06545e-08,4.64396e-09,5.01674e-09,4.20206e-09
YIL005W,5.87649e-08,6.93176e-08,6.82798e-08,6.92439e-08,7.60285e-08,7.54294e-08,7.4701e-08,9.22541e-08,1.01285e-07,8.45848e-08,1.07957e-07,4.73522e-08,9.43419e-08,1.03327e-07,3.29995e-08,5.21731e-08,7.8017e-08,7.84189e-08,6.07894e-08,7.68687e-08,5.60897e-08,8.17073e-08,4.92375e-08,8.50375e-08,5.78775e-08,7.51969e-08,9.48481e-08,8.04743e-08,8.19813e-08,8.96113e-08,6.12465e-08,6.68327e-08,7.48243e-08,5.04743e-08,1.28472e-07,1.09098e-07,1.36045e-07,4.85191e-08,5.87908e-08,4.20669e-08,4.74882e-08,6.35927e-08
YHR123W,6.7872e-09,8.21179e-09,6.70091e-09,7.9406e-09,9.4125e-09,7.87641e-09,7.2675e-09,1.69455e-08,1.57337e-08,2.44955e-08,2.28383e-08,5.56874e-09,3.50629e-08,2.84874e-08,1.85272e-09,3.78854e-09,1.29452e-08,1.04474e-08,8.75934e-09,6.84981e-09,1.05645e-08,1.33886e-08,4.32691e-09,1.29063e-08,1.13863e-08,1.10385e-08,9.66499e-09,1.26282e-08,1.47442e-08,1.76484e-08,1.06241e-08,1.03207e-08,1.03654e-08,4.30165e-09,2.07966e-08,2.06219e-08,2.63021e-08,3.66661e-09,4.6554e-09,4.79414e-09,5.39014e-09,3.97294e-09
YGR189C,6.51514e-07,7.16937e-07,5.39421e-07,5.30988e-07,4.49362e-07,4.49914e-07,5.43915e-07,3.89034e-07,3.93447e-07,3.89314e-07,3.6769e-07,5.22658e-07,3.80542e-07,4.53187e-07,2.62575e-07,5.6288e-07,3.57885e-07,5.41672e-07,4.28218e-07,6.28423e-07,3.67265e-07,5.68441e-07,5.82827e-07,5.50819e-07,4.52753e-07,4.36371e-07,4.24191e-07,6.51017e-07,6.23237e-07,5.71363e-07,4.20296e-07,5.32743e-07,5.46523e-07,4.27094e-07,7.393e-07,8.3478e-07,6.36713e-07,4.62403e-07,4.31525e-07,3.18861e-07,3.89446e-07,7.13602e-07
YLR241W,8.79174e-09,8.09128e-09,7.31157e-09,7.20614e-09,7.83167e-09,7.32952e-09,7.39389e-09,1.0119e-08,8.93602e-09,9.78907e-09,8.84846e-09,6.89305e-09,1.071e-08,1.43301e-08,1.91027e-08,1.43489e-08,2.33301e-08,1.81158e-08,8.24527e-09,7.52445e-09,6.07251e-09,1.14305e-08,8.43046e-09,1.30141e-08,1.08871e-08,1.60224e-08,1.46734e-08,1.45945e-08,1.30917e-08,1.4114e-08,9.78482e-09,1.05508e-08,9.10154e-09,9.79667e-09,1.17571e-08,1.43429e-08,1.69911e-08,7.05101e-09,5.34507e-09,6.78186e-09,5.80491e-09,5.48845e-09
YMR025W,3.35841e-09,3.04946e-09,3.35035e-09,2.97162e-09,3.15263e-09,2.65865e-09,3.03416e-09,2.89825e-09,3.00571e-09,2.5304e-09,3.25286e-09,2.7171e-09,2.94488e-09,4.20636e-09,4.88561e-10,2.38005e-09,3.49837e-09,3.71535e-09,2.64576e-09,2.52994e-09,3.22137e-09,3.72553e-09,2.40711e-09,3.90054e-09,3.20135e-09,3.10778e-09,3.28537e-09,4.04207e-09,4.0953e-09,5.28829e-09,2.34643e-09,3.5714e-09,3.33467e-09,1.58499e-09,4.16425e-09,3.54541e-09,5.52834e-09,2.43583e-09,1.05724e-09,2.33682e-09,2.34527e-09,1.59624e-09
YIL035C,2.48208e-07,2.6771e-07,2.42015e-07,2.26761e-07,2.54165e-07,2.49365e-07,2.81997e-07,3.6307e-07,3.86846e-07,3.66928e-07,4.04964e-07,2.3006e-07,4.24632e-07,4.82632e-07,4.15492e-07,4.8621e-07,4.67493e-07,4.12077e-07,2.46897e-07,3.34479e-07,1.87007e-07,2.90254e-07,2.47397e-07,3.21032e-07,4.21178e-07,5.10666e-07,4.25116e-07,3.84085e-07,3.28931e-07,3.3693e-07,2.91939e-07,3.71331e-07,3.07114e-07,3.04807e-07,3.51858e-07,4.20303e-07,3.72219e-07,3.29311e-07,2.29217e-07,1.80284e-07,2.10501e-07,2.04527e-07
YGL019W,2.88467e-07,3.70039e-07,3.23485e-07,3.44222e-07,3.25208e-07,2.90868e-07,3.53966e-07,5.77439e-07,5.30993e-07,5.88348e-07,6.20043e-07,2.67777e-07,7.01832e-07,6.811e-07,4.29367e-07,3.93712e-07,5.16457e-07,5.55475e-07,3.29104e-07,3.76261e-07,2.56459e-07,4.69444e-07,2.68391e-07,4.2991e-07,4.91943e-07,5.92612e-07,4.61719e-07,4.68419e-07,5.08601e-07,4.75569e-07,3.54179e-07,3.99522e-07,3.66319e-07,3.55047e-07,4.31829e-07,4.58848e-07,5.01704e-07,3.61945e-07,3.2374e-07,2.11623e-07,2.32221e-07,2.80328e-07
YNL232W,4.21428e-08,4.58258e-08,3.95436e-08,3.40256e-08,3.54761e-08,3.47526e-08,4.67254e-08,4.85716e-08,5.46021e-08,6.08178e-08,7.74655e-08,3.77346e-08,7.81046e-08,6.46195e-08,1.05533e-07,1.11678e-07,1.04266e-07,9.1868e-08,4.46457e-08,5.73226e-08,2.8897e-08,5.08325e-08,4.70687e-08,5.11004e-08,4.37685e-08,6.12489e-08,6.26567e-08,6.23273e-08,5.7029e-08,5.18653e-08,5.42637e-08,6.26227e-08,4.73297e-08,7.17141e-08,7.57493e-08,6.25837e-08,7.20729e-08,6.89539e-08,4.13618e-08,3.13417e-08,2.8354e-08,5.44351e-08
YJR084W,1.0634e-07,9.47249e-08,8.11155e-08,8.22224e-08,8.96992e-08,8.47786e-08,9.53299e-08,1.13457e-07,1.1415e-07,1.17048e-07,1.11775e-07,9.7949e-08,1.25609e-07,1.33184e-07,1.17592e-07,1.65804e-07,1.87587e-07,1.72229e-07,8.47729e-08,9.95822e-08,5.56831e-08,1.06164e-07,9.62286e-08,1.12242e-07,1.20858e-07,1.51151e-07,1.33237e-07,1.34056e-07,1.17435e-07,1.23572e-07,9.58772e-08,1.39891e-07,1.00833e-07,9.38165e-08,9.24378e-08,1.23334e-07,1.06095e-07,1.00825e-07,9.71457e-08,7.48528e-08,7.44094e-08,6.45705e-08
YPL181W,2.12029e-09,2.82661e-09,2.50266e-09,2.39943e-09,2.45643e-09,2.43739e-09,2.7429e-09,3.69458e-09,3.54468e-09,3.52015e-09,3.54108e-09,1.72937e-09,4.08299e-09,4.31327e-09,3.33803e-09,2.44674e-09,2.73879e-09,2.63736e-09,2.04482e-09,2.35547e-09,1.64135e-09,2.83719e-09,2.00668e-09,3.02798e-09,2.60857e-09,2.925e-09,2.99247e-09,3.6216e-09,2.89559e-09,3.0719e-09,2.48369e-09,2.33383e-09,2.31193e-09,2.83255e-09,2.65094e-09,3.88901e-09,3.50695e-09,1.99624e-09,1.9261e-09,1.82237e-09,1.8093e-09,2.05103e-09
YKL139W,9.66217e-09,1.24436e-08,1.07603e-08,1.07622e-08,1.11269e-08,1.08678e-08,1.2009e-08,1.49219e-08,1.87872e-08,1.64814e-08,2.09006e-08,8.41777e-09,1.87959e-08,2.23116e-08,1.16382e-08,9.75781e-09,2.45023e-08,1.59433e-08,9.24688e-09,1.08312e-08,7.57915e-09,1.20559e-08,7.29633e-09,1.23436e-08,1.16072e-08,1.48563e-08,1.33393e-08,1.37002e-08,1.25688e-08,1.35216e-08,9.67176e-09,1.1473e-08,1.13164e-08,1.06351e-08,1.5838e-08,1.58057e-08,1.70833e-08,1.09068e-08,8.17291e-09,7.32999e-09,7.32929e-09,9.89873e-09
YNL119W,4.95403e-08,5.13567e-08,4.05976e-08,5.00284e-08,5.36343e-08,4.21111e-08,4.9659e-08,9.09046e-08,7.6976e-08,9.45464e-08,9.56562e-08,4.84178e-08,1.22661e-07,9.89687e-08,4.86827e-08,6.84283e-08,8.4939e-08,8.55903e-08,5.14558e-08,6.51163e-08,3.93018e-08,5.87625e-08,4.14013e-08,5.52274e-08,8.50759e-08,7.1551e-08,6.54632e-08,7.0133e-08,6.17676e-08,6.59985e-08,5.69304e-08,9.31999e-08,6.32119e-08,5.22035e-08,6.7292e-08,8.24824e-08,5.92554e-08,6.71975e-08,6.58646e-08,3.5738e-08,3.82594e-08,4.33142e-08
YNL155W,1.16029e-08,1.3599e-08,1.07127e-08,1.16363e-08,1.40445e-08,1.27392e-08,1.26598e-08,2.33339e-08,2.4215e-08,2.77445e-08,3.1357e-08,7.82481e-09,4.22141e-08,3.16158e-08,1.28622e-08,1.81117e-08,2.01796e-08,2.03255e-08,1.31471e-08,1.46349e-08,8.33538e-09,1.4154e-08,8.23718e-09,1.55543e-08,1.40102e-08,1.52027e-08,1.651e-08,1.65263e-08,1.48096e-08,1.88233e-08,1.26882e-08,1.30427e-08,1.91983e-08,1.15684e-08,1.83079e-08,1.75925e-08,2.03444e-08,1.28535e-08,1.43697e-08,7.73551e-09,8.05904e-09,1.19918e-08
YGR278W,4.36654e-08,4.25231e-08,3.19535e-08,3.45016e-08,3.67751e-08,3.67447e-08,3.93166e-08,4.5277e-08,5.22931e-08,4.96005e-08,5.43038e-08,4.10458e-08,5.19264e-08,4.80528e-08,7.1661e-08,9.37047e-08,6.71848e-08,7.07349e-08,3.80224e-08,5.02497e-08,2.26205e-08,4.23073e-08,3.89897e-08,4.86319e-08,5.56131e-08,6.69668e-08,5.56443e-08,6.03205e-08,4.75992e-08,5.51114e-08,4.54688e-08,7.25274e-08,4.29734e-08,5.16317e-08,4.16059e-08,5.52937e-08,4.3619e-08,5.81757e-08,5.17898e-08,3.22222e-08,3.57552e-08,1.97305e-08
YDL117W,8.86731e-11,1.25455e-10,9.83058e-11,1.03209e-10,1.12513e-10,1.20614e-10,1.26859e-10,1.9052e-10,2.0082e-10,1.86692e-10,2.10306e-10,8.84481e-11,2.4125e-10,2.1702e-10,1.78896e-10,2.06578e-10,4.18787e-10,2.4329e-10,1.0735e-10,1.69368e-10,7.79954e-11,1.35285e-10,1.06713e-10,1.16776e-10,1.58145e-10,2.10182e-10,1.59091e-10,1.5628e-10,1.57173e-10,1.6649e-10,1.01741e-10,1.71279e-10,1.52771e-10,1.10074e-10,2.45153e-10,1.87851e-10,2.13785e-10,1.32828e-10,9.06125e-11,8.54742e-11,7.01535e-11,1.07093e-10
YJR032W,2.32844e-08,2.86068e-08,2.50747e-08,2.47831e-08,2.6811e-08,2.56475e-08,2.80248e-08,3.71527e-08,3.85611e-08,3.81397e-08,4.17303e-08,2.27257e-08,4.43898e-08,4.41567e-08,1.98585e-08,2.79574e-08,3.7108e-08,3.83103e-08,2.4011e-08,2.62428e-08,2.14632e-08,3.2291e-08,2.27654e-08,3.38806e-08,2.80049e-08,3.19763e-08,3.14794e-08,3.63335e-08,3.4092e-08,3.64727e-08,2.38607e-08,2.8276e-08,2.71379e-08,2.50404e-08,3.66405e-08,4.07729e-08,4.16981e-08,2.34482e-08,2.35081e-08,1.89494e-08,2.00335e-08,2.57788e-08
YAL012W,1.80874e-06,2.47924e-06,2.4485e-06,2.26354e-06,2.73147e-06,2.84122e-06,2.62722e-06,5.56365e-06,5.50428e-06,5.38555e-06,6.46932e-06,1.2821e-06,6.39604e-06,7.40627e-06,1.67176e-06,1.22858e-06,2.08367e-06,2.58911e-06,2.7395e-06,2.9612e-06,1.85248e-06,2.91714e-06,1.46282e-06,2.48807e-06,2.25142e-06,2.52267e-06,2.89405e-06,2.82503e-06,2.74597e-06,2.64393e-06,2.51496e-06,2.11804e-06,3.06065e-06,2.0908e-06,4.74878e-06,2.86183e-06,3.74017e-06,1.55082e-06,1.97354e-06,1.48667e-06,1.38477e-06,2.74212e-06
YDR047W,6.6631e-08,8.92876e-08,6.98222e-08,7.59568e-08,8.4302e-08,8.41621e-08,8.73499e-08,1.05172e-07,1.28538e-07,1.11527e-07,1.30507e-07,6.14061e-08,1.28178e-07,1.34747e-07,2.27184e-07,2.3385e-07,2.04428e-07,2.14465e-07,1.22038e-07,1.49674e-07,5.64443e-08,1.05847e-07,7.06288e-08,1.29249e-07,1.83628e-07,2.09217e-07,1.99028e-07,1.32662e-07,1.09168e-07,1.32819e-07,1.49878e-07,1.80833e-07,1.47077e-07,1.34821e-07,1.306e-07,1.45029e-07,1.35011e-07,1.29923e-07,1.15235e-07,5.57636e-08,6.20989e-08,7.6491e-08
YGR012W,1.00489e-07,1.59416e-07,1.33404e-07,1.41333e-07,1.60558e-07,1.41583e-07,1.47125e-07,2.05893e-07,1.98613e-07,2.3475e-07,2.20292e-07,8.81623e-08,2.68768e-07,2.29341e-07,8.20183e-08,1.04751e-07,1.18382e-07,1.52653e-07,1.22954e-07,1.37456e-07,1.13283e-07,1.71796e-07,8.17524e-08,1.62507e-07,1.71437e-07,2.08461e-07,1.77654e-07,1.79876e-07,1.76068e-07,1.87511e-07,1.16376e-07,1.33076e-07,1.53125e-07,9.75713e-08,1.7211e-07,1.93562e-07,1.99689e-07,1.08069e-07,1.13475e-07,9.92202e-08,1.01649e-07,1.06677e-07
YDL031W,4.95652e-08,5.22374e-08,4.39783e-08,4.54996e-08,5.50636e-08,5.99495e-08,5.72308e-08,9.33848e-08,1.02743e-07,9.22899e-08,1.11808e-07,4.42523e-08,1.07898e-07,1.16281e-07,1.63808e-07,1.44496e-07,1.61311e-07,1.17059e-07,6.82399e-08,8.46964e-08,3.18635e-08,5.4984e-08,4.92804e-08,6.04992e-08,8.0414e-08,1.06919e-07,9.7665e-08,7.56717e-08,6.35277e-08,6.71531e-08,8.2969e-08,9.2966e-08,7.97689e-08,9.38792e-08,8.24223e-08,8.15472e-08,7.86723e-08,7.85061e-08,7.8786e-08,3.69751e-08,3.93053e-08,4.96331e-08
YAL013W,5.54545e-09,6.27385e-09,5.49719e-09,5.52264e-09,5.4628e-09,6.11624e-09,6.36806e-09,6.29886e-09,7.4316e-09,5.68393e-09,7.34098e-09,5.66605e-09,5.73733e-09,6.12469e-09,1.00405e-08,1.38223e-08,5.45446e-09,5.88045e-09,5.03517e-09,6.72629e-09,4.01146e-09,6.36987e-09,5.55374e-09,6.54132e-09,7.95972e-09,6.911e-09,9.20927e-09,1.28694e-08,8.12379e-09,7.38153e-09,7.56699e-09,7.65699e-09,5.76339e-09,6.78605e-09,9.75635e-09,9.77187e-09,8.2451e-09,7.72497e-09,5.64876e-09,4.60025e-09,5.21618e-09,4.59006e-09
YML129C,3.06946e-08,3.98573e-08,3.99343e-08,3.64951e-08,3.60633e-08,0.0,4.91408e-08,5.70796e-08,0.0,5.17489e-08,0.0,2.61708e-08,4.90872e-08,6.90919e-08,1.02024e-07,8.60683e-08,0.0,0.0,3.4673e-08,5.34852e-08,2.57614e-08,5.0737e-08,0.0,5.35515e-08,8.56475e-08,0.0,9.13939e-08,6.22206e-08,5.0558e-08,5.31977e-08,4.18474e-08,5.07408e-08,0.0,5.86986e-08,0.0,5.49985e-08,4.79404e-08,5.98095e-08,5.93204e-08,2.53984e-08,3.14394e-08,3.60807e-08
YLR395C,2.17318e-06,3.69747e-06,3.00347e-06,3.30642e-06,3.5271e-06,3.55012e-06,3.44217e-06,3.76466e-06,4.32762e-06,3.93934e-06,4.13771e-06,1.5947e-06,4.24978e-06,4.384e-06,1.77153e-06,1.73231e-06,2.58271e-06,2.59411e-06,2.36359e-06,2.26072e-06,2.95586e-06,4.39603e-06,1.22251e-06,4.23869e-06,6.08072e-06,6.35439e-06,6.31123e-06,4.19357e-06,4.3788e-06,5.63825e-06,2.92236e-06,2.73203e-06,2.63383e-06,2.60233e-06,5.43429e-06,5.11786e-06,5.05677e-06,1.61314e-06,2.23535e-06,1.74156e-06,1.74245e-06,2.1328e-06
YDL067C,2.49758e-05,3.93813e-05,3.30265e-05,3.66413e-05,4.13528e-05,3.45993e-05,4.0966e-05,3.43653e-05,3.68872e-05,3.60508e-05,3.34269e-05,2.2376e-05,3.18705e-05,3.65992e-05,3.27163e-05,3.77868e-05,4.00321e-05,3.67949e-05,2.54643e-05,3.20191e-05,2.51002e-05,4.77416e-05,2.24247e-05,4.7333e-05,5.05539e-05,5.76017e-05,5.59219e-05,5.73819e-05,6.27011e-05,6.36097e-05,2.9157e-05,3.37773e-05,2.20797e-05,3.02535e-05,4.49563e-05,5.80846e-05,4.4129e-05,2.9319e-05,3.23648e-05,2.76065e-05,2.68315e-05,2.3842e-05
YBL059C-A,1.8856e-07,3.02046e-07,2.29659e-07,2.52046e-07,2.99825e-07,2.89493e-07,3.46044e-07,4.24e-07,4.60595e-07,3.21449e-07,3.70844e-07,1.58418e-07,3.29586e-07,4.56283e-07,5.10553e-07,5.61946e-07,6.685e-07,4.66171e-07,2.86667e-07,3.61521e-07,1.7997e-07,3.55065e-07,1.68965e-07,3.66904e-07,5.02449e-07,8.10361e-07,6.51348e-07,4.84735e-07,4.02918e-07,4.43339e-07,2.83006e-07,3.57804e-07,2.46045e-07,3.15605e-07,3.58324e-07,4.58581e-07,3.79844e-07,3.45799e-07,3.34289e-07,1.90191e-07,2.20086e-07,2.01139e-07
YNR001C,6.213e-06,8.09568e-06,7.12302e-06,7.32161e-06,8.10851e-06,7.66414e-06,7.52103e-06,9.6836e-06,9.27062e-06,8.78104e-06,1.10678e-05,5.48812e-06,9.59538e-06,9.84179e-06,7.32799e-06,9.71978e-06,7.67269e-06,9.67673e-06,7.13078e-06,9.34703e-06,8.86211e-06,1.18122e-05,5.19361e-06,1.24503e-05,4.03578e-05,4.34833e-05,3.77202e-05,1.3147e-05,1.43359e-05,1.56e-05,9.73046e-06,1.12235e-05,7.8522e-06,7.45165e-06,1.5915e-05,1.63277e-05,1.36767e-05,8.46628e-06,6.16753e-06,4.54194e-06,4.51471e-06,6.13981e-06
YGR110W,4.11336e-09,3.44829e-09,2.52502e-09,2.54554e-09,2.88434e-09,2.58712e-09,3.13382e-09,2.88393e-09,3.04178e-09,2.84707e-09,2.57247e-09,3.7112e-09,2.76653e-09,2.81288e-09,9.35885e-09,8.64578e-09,5.8889e-09,7.52807e-09,6.12322e-09,8.16681e-09,2.49993e-09,3.93006e-09,4.28006e-09,4.34228e-09,8.16949e-09,9.75e-09,9.16819e-09,5.22756e-09,4.29504e-09,3.76352e-09,6.57834e-09,7.05759e-09,8.12776e-09,8.3084e-09,6.69879e-09,6.34021e-09,5.88943e-09,6.99243e-09,5.64368e-09,2.9203e-09,2.38561e-09,3.64971e-09
YLR117C,5.60493e-10,4.61505e-10,3.28978e-10,3.97365e-10,4.1474e-10,3.96934e-10,4.24973e-10,5.63963e-10,6.15211e-10,5.39406e-10,6.39918e-10,5.54315e-10,5.42578e-10,6.18066e-10,1.23231e-09,1.56551e-09,1.44521e-09,1.04224e-09,5.31414e-10,6.17525e-10,2.6386e-10,4.79707e-10,4.77198e-10,5.27321e-10,7.8612e-10,9.37198e-10,8.93466e-10,6.963e-10,5.95407e-10,7.35587e-10,5.85353e-10,9.30091e-10,6.39761e-10,7.41535e-10,6.64196e-10,7.36687e-10,5.20109e-10,7.27503e-10,6.94223e-10,3.93978e-10,4.11059e-10,2.54064e-10
