all_gene,prot.1,prot.2,prot.3,prot.4,prot.5,prot.6,prot.7
YER019W,7.50466e-09,9.220566666666666e-09,8.47253e-09,1.0981433333333334e-08,1.1919800000000001e-08,1.4438166666666665e-08,1.5939e-08
YOL002C,1.9504366666666666e-08,2.3231999999999996e-08,3.378176666666667e-08,2.20264e-08,6.76233e-08,3.5763333333333337e-08,8.016333333333333e-08
YJL073W,1.8578e-09,3.456853333333333e-09,1.3411673333333335e-09,1.6989366666666666e-09,2.0264733333333332e-09,2.78402e-09,2.9670166666666662e-09
YDR475C,1.0697453333333334e-08,1.1470299999999999e-08,1.1543889999999999e-08,1.4153833333333333e-08,1.4308233333333334e-08,1.59246e-08,1.8083266666666667e-08
YCL055W,6.55844e-10,8.133653333333333e-10,6.309720000000001e-10,7.833669999999999e-10,8.643333333333332e-10,1.2667666666666667e-09,1.4633499999999997e-09
YMR267W,5.245646666666667e-08,5.3721533333333335e-08,6.643366666666667e-08,7.571813333333334e-08,8.000153333333333e-08,1.3701833333333333e-07,1.3808799999999999e-07
YPR067W,6.607216666666666e-09,1.2378706666666666e-08,6.375873333333333e-09,5.346936666666666e-09,6.346796666666666e-09,8.699146666666666e-09,8.468506666666667e-09
YBR245C,1.6260766666666668e-07,2.0553033333333333e-07,1.2678366666666666e-07,1.5446966666666666e-07,1.7030099999999998e-07,2.24402e-07,2.40386e-07
YMR132C,2.7842599999999998e-08,3.2309033333333335e-08,1.8010866666666667e-08,2.62819e-08,3.375236666666667e-08,4.8060999999999996e-08,5.8685500000000006e-08
YIL033C,4.3754099999999996e-07,5.011463333333333e-07,3.5006333333333337e-07,3.53353e-07,3.073853333333333e-07,2.673306666666667e-07,2.62492e-07
YHR025W,8.897839999999999e-07,1.003368e-06,9.030136666666668e-07,1.0326906666666667e-06,1.08356e-06,2.12783e-06,2.9287899999999995e-06
YNL106C,7.472373333333333e-09,9.76216e-09,6.380476666666666e-09,7.299799999999999e-09,7.735063333333334e-09,1.2544000000000001e-08,1.3642166666666667e-08
YER048W-A,6.303123333333333e-07,8.707903333333334e-07,6.177793333333333e-07,7.31785e-07,8.231583333333333e-07,1.3038266666666667e-06,1.4589233333333333e-06
YJR119C,1.8229233333333334e-09,2.1020866666666664e-09,1.40717e-09,2.1644566666666665e-09,1.5451333333333333e-09,2.784926666666667e-09,2.386373333333333e-09
YDR226W,6.654876666666667e-06,8.59408e-06,8.95161e-06,8.850293333333333e-06,8.56824e-06,1.5201966666666668e-05,1.797286666666667e-05
YDL166C,2.741916666666667e-08,3.362136666666667e-08,2.488946666666667e-08,3.7710333333333334e-08,3.82906e-08,7.461016666666668e-08,1.0541693333333333e-07
YDR017C,1.1358e-08,1.537e-08,9.976623333333334e-09,1.2241233333333334e-08,1.3301966666666664e-08,1.63676e-08,1.759726666666667e-08
YKL024C,1.8984166666666664e-06,2.6939399999999996e-06,1.63323e-06,1.63296e-06,1.7225566666666668e-06,2.7617266666666667e-06,2.968626666666667e-06
YDR122W,2.4241233333333332e-08,2.856053333333333e-08,2.2663333333333335e-08,2.6307133333333334e-08,2.40826e-08,2.39628e-08,2.12022e-08
YLR347C,3.925016666666667e-07,3.8987166666666664e-07,3.866683333333333e-07,4.67486e-07,4.45859e-07,6.287096666666666e-07,7.38117e-07
YER110C,3.952113333333333e-07,5.873653333333334e-07,3.559263333333333e-07,5.29856e-07,5.565936666666667e-07,9.130536666666666e-07,1.27429e-06
YLR309C,1.3239133333333334e-08,2.0664466666666667e-08,1.0353196666666668e-08,1.6805366666666666e-08,1.4393466666666668e-08,1.80442e-08,2.1679566666666668e-08
YGL150C,2.7524866666666668e-08,2.8515233333333335e-08,1.9927866666666663e-08,2.5483133333333332e-08,2.4987266666666664e-08,3.3811000000000004e-08,3.734906666666667e-08
YIL002C,2.0846633333333334e-09,2.8738733333333334e-09,1.93852e-09,2.5573899999999996e-09,2.7806133333333333e-09,1.4382966666666666e-09,1.99783e-09
YOR109W,4.5793566666666665e-08,6.073536666666668e-08,4.763826666666666e-08,5.883390000000001e-08,6.144423333333334e-08,7.844176666666666e-08,8.715983333333332e-08
YDR173C,0.0,2.983426666666667e-09,1.9959866666666666e-09,1.9463133333333334e-09,1.9223099999999997e-09,0.0,2.9132166666666667e-09
YPL242C,8.72692e-10,1.3852433333333334e-09,9.5718e-10,1.22295e-09,1.4291000000000002e-09,1.7806066666666666e-09,1.8794966666666667e-09
YLR247C,6.173186666666667e-10,1.1709833333333333e-09,5.85688e-10,6.886976666666666e-10,8.277190000000001e-10,1.3238300000000002e-09,1.5044766666666667e-09
YDR332W,6.62527e-10,1.2335586666666665e-09,6.190726666666667e-10,6.202026666666666e-10,5.91497e-10,6.195476666666667e-10,5.536753333333333e-10
YLL027W,1.5721266666666666e-08,4.9471433333333335e-08,1.7088333333333333e-08,2.3329033333333333e-08,3.140283333333333e-08,4.6801733333333334e-08,4.9377833333333336e-08
YJR069C,5.143666666666667e-08,3.7211666666666667e-08,4.6773600000000004e-08,7.070433333333333e-08,6.903863333333334e-08,9.62736e-08,1.2651733333333334e-07
YER051W,6.764756666666666e-10,7.662233333333333e-10,3.6188e-10,5.844296666666666e-10,7.781433333333334e-10,1.0314533333333333e-09,1.0893166666666666e-09
YMR294W,5.21307e-10,4.0402666666666665e-10,8.34147e-10,3.0165433333333334e-10,5.499839999999999e-10,9.885066666666666e-10,1.2209833333333334e-09
YGR162W,1.1293300000000001e-06,1.9093866666666666e-06,9.647463333333334e-07,1.30707e-06,1.5485266666666664e-06,2.5789033333333334e-06,3.3117433333333332e-06
YPR041W,1.5316533333333332e-06,2.3408866666666666e-06,1.3994700000000001e-06,1.8313666666666668e-06,2.0483033333333334e-06,3.839213333333333e-06,5.407596666666667e-06
YCR071C,4.5353800000000006e-08,1.2228933333333333e-07,4.5288333333333324e-08,6.9308e-08,9.37953e-08,1.7265033333333332e-07,1.9624733333333337e-07
YBR086C,3.47285e-08,5.17237e-08,2.848156666666667e-08,3.948913333333333e-08,4.26017e-08,5.139936666666667e-08,5.6940600000000005e-08
YGL133W,1.62093e-08,1.7949400000000003e-08,1.3740366666666666e-08,1.744986666666667e-08,1.721716666666667e-08,2.060506666666667e-08,2.540863333333333e-08
YDR497C,3.2360600000000006e-08,4.1922966666666665e-08,3.30178e-08,4.62502e-08,5.12357e-08,6.789766666666666e-08,9.041323333333334e-08
YDR229W,1.088526e-07,1.0551926666666666e-07,1.0381133333333333e-07,9.750583333333334e-08,1.1168366666666667e-07,1.1339599999999999e-07,1.0821236666666666e-07
YNL265C,8.979250000000001e-08,7.564826666666667e-08,6.98641e-08,9.427379999999999e-08,9.437716666666667e-08,1.4788733333333332e-07,1.5609433333333334e-07
YOL103W,2.15319e-09,7.471993333333334e-09,5.593553333333333e-09,1.2484433333333334e-08,4.7601000000000006e-09,1.4581066666666668e-08,2.3973e-08
YKL217W,9.625823333333334e-08,8.599423333333334e-07,1.7456366666666666e-08,2.2369733333333334e-08,1.6474796666666666e-08,2.9480833333333336e-08,2.8459099999999996e-08
YGR031W,6.441666666666667e-08,6.860736666666667e-08,5.577716666666666e-08,7.457120000000001e-08,7.828696666666667e-08,9.803113333333332e-08,1.1705833333333332e-07
YJL153C,4.79901e-06,6.311613333333334e-06,6.144443333333333e-06,6.475653333333333e-06,2.6268566666666665e-06,1.2770699999999998e-06,1.1566426666666666e-06
YDR123C,6.6194566666666665e-09,9.06562e-09,8.59686e-09,1.4845700000000001e-08,1.7879666666666666e-08,3.3721166666666666e-08,4.28523e-08
YHR079C,8.581546666666668e-10,1.1641533333333335e-09,8.286106666666667e-10,8.988439999999999e-10,8.754996666666667e-10,9.302099999999999e-10,1.010450666666667e-09
YGL253W,5.18665e-06,4.67465e-06,4.87829e-06,6.18214e-06,6.042796666666667e-06,8.811900000000001e-06,1.0888513333333333e-05
YIL090W,5.4063400000000006e-09,7.1345e-09,3.758786666666667e-09,3.5223500000000004e-09,3.32018e-09,3.3060466666666665e-09,2.87622e-09
YLR052W,7.002776666666666e-09,6.230633333333333e-09,4.5463966666666675e-09,4.203066666666666e-09,5.8387933333333336e-09,5.284089999999999e-09,5.9794500000000005e-09
YBR017C,1.7017933333333335e-08,2.3736933333333334e-08,1.2926199999999999e-08,1.68403e-08,1.8358400000000003e-08,2.5037266666666668e-08,2.69469e-08
YMR308C,3.1401233333333334e-07,4.841996666666667e-07,2.482836666666667e-07,3.346523333333333e-07,3.8077399999999994e-07,5.605956666666666e-07,7.135373333333332e-07
YDR266C,1.42132e-10,3.7344433333333336e-10,2.5671e-10,9.677333333333332e-11,3.7136400000000003e-10,2.2268500000000002e-10,4.506166666666667e-10
YOR278W,3.7672800000000005e-08,3.99417e-08,3.8851300000000005e-08,4.381723333333333e-08,4.4795666666666664e-08,5.757526666666667e-08,5.872766666666666e-08
YDR044W,2.3762033333333332e-07,7.023853333333333e-07,1.9479866666666665e-07,2.59747e-07,3.543453333333333e-07,6.931266666666667e-07,7.515323333333332e-07
YOR176W,2.7174600000000003e-07,4.7049699999999995e-07,2.6506733333333334e-07,3.3742999999999997e-07,3.420293333333333e-07,4.07344e-07,4.2311299999999996e-07
YER055C,1.79075e-06,2.27509e-06,1.4317366666666666e-06,1.5815866666666665e-06,1.7302966666666666e-06,3.627926666666667e-06,4.73498e-06
YOL095C,2.8128333333333334e-09,3.18417e-09,2.245866666666667e-09,2.284113333333333e-09,1.68211e-09,1.8218333333333334e-09,1.63821e-09
YDR458C,7.106816666666667e-08,8.755253333333333e-08,5.988639999999999e-08,7.357419999999999e-08,7.411693333333334e-08,8.848583333333334e-08,8.694460000000001e-08
YGL040C,1.2058e-06,2.6377800000000003e-06,9.898406666666668e-07,1.3574133333333334e-06,1.63861e-06,2.8681433333333334e-06,3.53473e-06
YMR161W,7.789556666666668e-09,9.808733333333334e-09,8.343403333333334e-09,1.00581e-08,1.0427633333333332e-08,1.5472633333333333e-08,1.7734066666666668e-08
YDL182W,5.00155e-06,8.851420000000001e-06,4.400433333333334e-06,4.970276666666667e-06,5.585456666666666e-06,9.673683333333334e-06,1.3049333333333332e-05
YDL131W,5.766503333333334e-06,9.400586666666667e-06,4.9776099999999994e-06,5.59651e-06,6.363093333333333e-06,1.0397096666666666e-05,1.3578533333333332e-05
YIL041W,3.4767533333333332e-06,3.3116766666666664e-06,3.7960966666666665e-06,4.82309e-06,4.49669e-06,7.4186133333333324e-06,8.310443333333333e-06
YOR227W,4.272616666666666e-08,5.5514900000000006e-08,3.414416666666667e-08,3.7812033333333334e-08,3.78289e-08,4.427236666666667e-08,4.189146666666667e-08
YFL027C,1.6435433333333334e-09,2.4123033333333333e-09,1.3786946666666667e-09,1.73296e-09,2.1021666666666663e-09,2.71377e-09,3.257576666666667e-09
YBL032W,9.750329999999999e-08,1.2662633333333333e-07,1.1401553333333335e-07,1.4653066666666666e-07,1.3833866666666666e-07,2.8474433333333334e-07,4.2007300000000006e-07
YPL127C,6.793876666666667e-07,4.5352700000000003e-07,6.66132e-07,8.841653333333335e-07,9.34717e-07,1.3526833333333333e-06,1.39146e-06
YJL165C,5.74775e-09,8.838173333333332e-09,6.064363333333333e-09,7.134203333333333e-09,7.171246666666666e-09,8.047406666666666e-09,8.940936666666666e-09
YPL001W,4.528316666666667e-08,4.543753333333333e-08,3.1963766666666664e-08,3.9459500000000003e-08,3.58001e-08,4.889436666666667e-08,6.063806666666667e-08
YEL056W,5.321746666666667e-08,1.9364933333333333e-08,3.8649333333333333e-08,0.0,4.597266666666667e-08,4.322566666666667e-08,4.4155666666666666e-08
YKR084C,8.576383333333334e-09,1.1248383333333335e-08,8.618566666666666e-09,1.000962e-08,1.0739133333333333e-08,1.3570066666666666e-08,1.48755e-08
YPR179C,1.3535833333333331e-10,1.80094e-10,8.426556666666668e-11,1.0016633333333332e-10,9.556733333333334e-11,3.904833333333334e-11,5.782233333333333e-11
YGR187C,3.686913333333333e-07,6.022946666666667e-07,2.714766666666667e-07,3.1892233333333334e-07,3.487213333333334e-07,5.397906666666666e-07,6.910956666666667e-07
YNL281W,7.31117e-07,1.7882500000000001e-07,2.1601200000000002e-07,8.816466666666667e-07,3.731733333333333e-07,2.68976e-06,3.0516133333333334e-06
YDR232W,9.916383333333333e-08,2.3275500000000002e-07,1.2119666666666665e-07,1.7172766666666667e-07,2.1438166666666668e-07,4.1578633333333333e-07,5.216806666666667e-07
YMR207C,3.03945e-07,3.9577566666666667e-07,3.3001899999999996e-07,3.2717833333333334e-07,3.248866666666666e-07,3.7578966666666666e-07,3.920623333333333e-07
YJL097W,3.84091e-08,5.7229466666666663e-08,3.5247000000000005e-08,5.017126666666667e-08,5.633903333333333e-08,7.789186666666666e-08,7.617886666666667e-08
YLR256W,6.0203e-09,1.3369699999999999e-08,1.3485599999999999e-08,1.0993333333333334e-08,1.1597766666666667e-08,6.6066e-09,1.53152e-08
YBL021C,8.441699999999999e-09,2.12526e-08,1.6839166666666664e-08,2.0627300000000003e-08,2.130506666666667e-08,1.76379e-08,3.999496666666667e-08
YKL017C,5.5144433333333335e-09,6.416886666666668e-09,4.53405e-09,5.69818e-09,5.320586666666667e-09,6.62925e-09,7.512673333333333e-09
YPL254W,3.889113333333334e-09,4.4426699999999995e-09,3.7003633333333335e-09,4.503146666666666e-09,5.4084566666666665e-09,6.08453e-09,7.079059999999999e-09
YCL030C,1.0165456666666666e-06,1.6509133333333334e-06,1.174091e-06,1.63882e-06,1.65064e-06,3.2571100000000004e-06,4.641243333333333e-06
YPL091W,4.970963333333334e-07,3.978263333333334e-07,5.01928e-07,6.713406666666667e-07,6.34403e-07,8.900393333333334e-07,1.07284e-06
YJL101C,6.495216666666667e-08,6.788563333333333e-08,8.310333333333333e-08,8.75765e-08,8.794053333333335e-08,1.1594733333333333e-07,1.2275566666666667e-07
YOL049W,2.6051766666666666e-07,3.09763e-07,2.420646666666667e-07,2.68884e-07,2.7700766666666667e-07,3.574183333333334e-07,3.63245e-07
YML121W,1.1158526666666667e-08,6.256296666666666e-09,7.118543333333334e-09,8.784746666666667e-09,8.437410000000001e-09,9.186596666666666e-09,1.004682e-08
YGR163W,1.8623466666666668e-09,7.365546666666667e-10,1.3823e-09,2.7322933333333328e-09,2.4190133333333336e-09,3.7715e-09,5.511046666666666e-09
YOR070C,3.408886666666667e-08,5.293513333333333e-08,2.974536666666667e-08,3.6091499999999996e-08,3.9501233333333335e-08,5.2105033333333335e-08,5.6990400000000005e-08
YGR100W,5.790496666666667e-08,8.671496666666667e-08,4.566703333333333e-08,5.735723333333333e-08,6.32675e-08,7.424123333333333e-08,7.751566666666666e-08
YPL249C,1.0827766666666667e-08,2.076673333333333e-08,9.767273333333334e-09,1.15114e-08,1.2478500000000002e-08,1.2024100000000001e-08,1.5104233333333335e-08
YPR008W,3.68457e-09,4.655136666666666e-09,3.0716300000000005e-09,4.331563333333333e-09,3.935643333333334e-09,4.345633333333333e-09,4.047183333333333e-09
YOL089C,1.08407e-08,1.5305433333333335e-08,7.650643333333333e-09,9.371423333333335e-09,1.011591e-08,1.0465830000000001e-08,1.1429433333333332e-08
YOR358W,2.7322266666666665e-08,2.78485e-08,2.4750166666666668e-08,3.8968533333333335e-08,3.856243333333333e-08,6.792530000000001e-08,7.429530000000001e-08
YDR295C,4.53209e-08,4.315813333333333e-08,3.99414e-08,4.9014066666666664e-08,4.388776666666667e-08,5.3591166666666665e-08,5.393473333333333e-08
YIL131C,7.794266666666667e-09,1.0321623333333333e-08,7.67102e-09,8.536636666666665e-09,9.883973333333333e-09,1.3720233333333332e-08,1.4020066666666667e-08
YPR035W,3.562406666666667e-05,1.4493033333333333e-05,3.553376666666667e-05,3.699376666666667e-05,3.425263333333333e-05,3.124486666666667e-05,3.6633533333333334e-05
YDR098C,1.5808066666666666e-07,2.77751e-07,1.41436e-07,2.0000933333333334e-07,2.1785266666666667e-07,3.402516666666667e-07,4.882133333333333e-07
YGL225W,3.6347633333333333e-09,6.268736666666667e-09,3.852699999999999e-09,5.68506e-09,7.331776666666666e-09,1.1157466666666668e-08,1.2166100000000002e-08
YFL017C,2.0871433333333331e-07,2.1711766666666666e-07,2.3863799999999997e-07,2.8735433333333334e-07,2.915193333333333e-07,3.8008199999999995e-07,3.3471133333333333e-07
YOR320C,2.8686633333333332e-08,3.89333e-08,2.3584433333333333e-08,2.6471766666666667e-08,3.02596e-08,3.8361599999999995e-08,4.1568166666666663e-08
YJL184W,5.499146666666667e-08,1.017583e-07,4.7927133333333335e-08,5.427943333333334e-08,6.291329999999999e-08,8.017006666666668e-08,7.256563333333332e-08
YBR229C,1.6730533333333332e-09,2.1647733333333335e-09,1.4591300000000001e-09,1.5945633333333334e-09,1.7933933333333334e-09,2.251643333333333e-09,2.9200766666666664e-09
YIL155C,8.014343333333333e-07,1.5659933333333333e-06,6.261600000000001e-07,6.717726666666667e-07,7.046060000000001e-07,6.505216666666667e-07,5.269133333333334e-07
YHR188C,1.567546666666667e-08,1.6681599999999998e-08,1.8079899999999998e-08,1.7333766666666668e-08,1.8091000000000003e-08,2.1654e-08,2.20306e-08
YGR154C,1.6581999999999999e-07,5.74849e-08,1.4323566666666668e-07,1.41003e-07,9.80655e-08,5.857423333333333e-08,6.061536666666666e-08
YJL044C,4.078783333333333e-09,6.60662e-09,3.2776433333333336e-09,4.8104766666666664e-09,5.016160000000001e-09,7.072706666666667e-09,7.90446e-09
YDL234C,6.813013333333333e-08,1.1294570000000002e-07,5.5222233333333334e-08,5.7551233333333334e-08,6.106840000000001e-08,6.1538e-08,6.077516666666667e-08
YKR067W,4.576013333333333e-08,1.0969866666666667e-07,3.58672e-08,4.310903333333333e-08,4.716063333333333e-08,5.84962e-08,5.1787933333333334e-08
YIR037W,4.5989300000000005e-06,5.47179e-06,3.4084833333333334e-06,3.6782866666666667e-06,3.1595999999999998e-06,2.829393333333333e-06,2.9812066666666668e-06
YOL151W,9.891673333333333e-07,8.261969999999999e-07,7.125433333333333e-07,5.754786666666666e-07,3.872243333333333e-07,4.230566666666666e-07,4.830953333333334e-07
YJR090C,9.331656666666668e-09,9.72486e-09,7.894430000000001e-09,9.894876666666667e-09,1.0499833333333332e-08,1.3973466666666665e-08,1.5671933333333334e-08
YGL084C,1.5675533333333337e-08,2.5705833333333334e-08,1.318514e-08,1.6898366666666666e-08,1.7731466666666666e-08,1.96957e-08,2.0008133333333335e-08
YOL012C,1.5006600000000003e-06,1.8408733333333333e-06,1.5431133333333334e-06,2.30883e-06,2.152356666666667e-06,3.2214499999999995e-06,3.659503333333333e-06
YDL022W,1.6217400000000001e-06,2.0694666666666664e-06,1.4787333333333333e-06,1.5429400000000001e-06,1.3615433333333335e-06,1.11664e-06,1.162841e-06
YBL011W,1.7153166666666666e-08,3.09284e-08,1.6693766666666667e-08,2.29851e-08,2.9595966666666666e-08,5.089413333333334e-08,6.190693333333333e-08
YGR267C,2.1741533333333333e-07,4.856833333333333e-07,1.9543333333333334e-07,2.3383866666666666e-07,2.70407e-07,3.7467533333333333e-07,5.864953333333333e-07
YMR189W,5.55363e-07,6.02145e-07,5.020976666666666e-07,6.107833333333333e-07,6.511413333333333e-07,1.1714633333333333e-06,1.2264133333333333e-06
YKL104C,8.79096e-07,1.32718e-06,8.817270000000001e-07,1.0350009999999999e-06,1.0302223333333334e-06,1.0299053333333334e-06,1.08238e-06
YCL039W,3.436686666666667e-08,3.615903333333333e-08,2.3617866666666665e-08,3.028126666666667e-08,3.01458e-08,2.9246966666666668e-08,2.6971199999999998e-08
YDR221W,2.3979466666666667e-08,2.73967e-08,1.74618e-08,1.9581433333333333e-08,1.9213200000000002e-08,2.0636333333333333e-08,2.254236666666667e-08
YER020W,3.79347e-07,4.0512466666666665e-07,2.28661e-07,2.475893333333334e-07,2.23145e-07,1.9472233333333333e-07,1.9733133333333335e-07
YGL121C,9.567323333333335e-07,1.24231e-06,5.0913e-07,3.9981133333333335e-07,2.1530600000000004e-07,8.480996666666666e-08,1.0935656666666666e-07
YER062C,1.1686176666666664e-06,9.430286666666667e-07,1.2297133333333333e-06,1.304623333333333e-06,1.0059666666666668e-06,1.0543046666666666e-06,1.5088366666666665e-06
YHR104W,7.493776666666667e-07,1.000263e-06,5.466413333333333e-07,6.358016666666667e-07,5.850366666666667e-07,5.173863333333334e-07,5.273743333333334e-07
YDR517W,1.3265733333333333e-08,1.33871e-08,1.4801133333333333e-08,1.8390866666666667e-08,1.8128533333333332e-08,2.5403633333333335e-08,2.6679199999999998e-08
YOR371C,3.5218266666666667e-09,6.604233333333334e-10,8.226433333333334e-10,2.3042566666666668e-09,3.373633333333333e-10,3.4179033333333337e-09,1.44501e-09
YOL059W,1.7200733333333333e-07,1.23074e-07,1.27963e-07,1.4560933333333333e-07,1.1213033333333333e-07,1.3490899999999998e-07,1.6575033333333333e-07
