all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YDR116C,1.55083E-07,2.55903E-07,2.05822E-07,2.25502E-07,3.00259E-07,3.19638E-07,3.23211E-07,5.10541E-07,5.55411E-07,4.52159E-07,5.23541E-07,1.43945E-07,4.57599E-07,5.57121E-07,5.8675E-07,6.67891E-07,5.78386E-07,4.00245E-07,2.51568E-07,3.3316E-07,1.55949E-07,2.78245E-07,1.6367E-07,3.2797E-07,5.10895E-07,6.16222E-07,5.42063E-07,3.09854E-07,2.9975E-07,3.29927E-07,2.71878E-07,3.42266E-07,3.08999E-07,3.69539E-07,3.74519E-07,3.88986E-07,3.48759E-07,4.26885E-07,3.35318E-07,1.58636E-07,1.55921E-07,2.03845E-07
YMR193W,2.43776E-08,3.71509E-08,3.27498E-08,3.69467E-08,4.65505E-08,4.33917E-08,4.93815E-08,8.2744E-08,7.46967E-08,7.19696E-08,8.05545E-08,2.25108E-08,8.59182E-08,9.32147E-08,8.88465E-08,6.6597E-08,1.01304E-07,7.53114E-08,4.73034E-08,5.08833E-08,2.81383E-08,3.80089E-08,2.14322E-08,5.21151E-08,7.63113E-08,8.92503E-08,8.96246E-08,5.14253E-08,4.08529E-08,5.22578E-08,4.94593E-08,6.10207E-08,4.45067E-08,6.16983E-08,4.46103E-08,5.00184E-08,4.97556E-08,5.95966E-08,6.06907E-08,2.58829E-08,2.41244E-08,3.32632E-08
YDR462W,2.87688E-07,4.19477E-07,3.42586E-07,3.29475E-07,5.23486E-07,4.50852E-07,4.83456E-07,8.87298E-07,1.01399E-06,8.64078E-07,1.06219E-06,2.3532E-07,1.05929E-06,1.18829E-06,7.51579E-07,8.39731E-07,1.08936E-06,7.81301E-07,4.45568E-07,5.02536E-07,3.56289E-07,4.85607E-07,2.34185E-07,5.10821E-07,8.20679E-07,9.78754E-07,9.50366E-07,5.77176E-07,5.20027E-07,6.12947E-07,5.43983E-07,5.9152E-07,5.4679E-07,5.40715E-07,7.19418E-07,6.71899E-07,6.9333E-07,5.43581E-07,4.96197E-07,2.36276E-07,2.17671E-07,3.7978E-07
YML009C,3.17939E-07,4.58602E-07,4.22233E-07,3.49125E-07,5.51213E-07,5.72721E-07,6.26009E-07,7.43627E-07,9.42517E-07,3.68271E-07,9.41427E-07,2.37919E-07,3.96796E-07,1.128E-06,3.8216E-07,1.08395E-06,5.99734E-07,7.07132E-07,4.63138E-07,5.49214E-07,2.86354E-07,4.68904E-07,2.9049E-07,5.12257E-07,8.41048E-07,1.26769E-06,1.06118E-06,5.85785E-07,4.98178E-07,4.43781E-07,4.98568E-07,6.84543E-07,5.7006E-07,6.56806E-07,5.19272E-07,4.06342E-07,4.5125E-07,7.3554E-07,5.70035E-07,2.4812E-07,2.52444E-07,6.86375E-07
YNR022C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLL046C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJL190C,8.08989E-06,1.16634E-05,6.78701E-06,9.51451E-06,1.48599E-05,9.71654E-06,8.7395E-06,2.18327E-05,1.4315E-05,2.52375E-05,2.6718E-05,6.91645E-06,3.11559E-05,3.15636E-05,1.19315E-05,1.93994E-05,2.44131E-05,1.81093E-05,9.06444E-06,2.14682E-05,3.90428E-06,8.07165E-06,7.35983E-06,1.14598E-05,1.1072E-05,1.4914E-05,1.22838E-05,1.50522E-05,1.05074E-05,1.50865E-05,1.2485E-05,1.92985E-05,1.17936E-05,1.42772E-05,8.80741E-06,1.3142E-05,1.65702E-05,1.83606E-05,1.04233E-05,6.97684E-06,5.64076E-06,4.9469E-06
YIL069C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR388W,7.9697E-06,9.87087E-06,8.17762E-06,9.01498E-06,1.23539E-05,1.2988E-05,1.23437E-05,2.79877E-05,1.94783E-05,2.54771E-05,2.19294E-05,7.23461E-06,2.74761E-05,3.73632E-05,3.8351E-05,4.03183E-05,3.51479E-05,2.98535E-05,1.52803E-05,1.78567E-05,5.29598E-06,1.11048E-05,8.97436E-06,1.34093E-05,1.96164E-05,2.46099E-05,2.27178E-05,1.44574E-05,1.25271E-05,1.33545E-05,1.75222E-05,2.41519E-05,1.48972E-05,2.71946E-05,1.32007E-05,1.42715E-05,1.4636E-05,1.82643E-05,2.43292E-05,6.96188E-06,7.87057E-06,9.95276E-06
YPL090C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR091C,5.94504E-08,6.9268E-08,5.77929E-08,6.49537E-08,6.64191E-08,6.22384E-08,6.38062E-08,9.27392E-08,9.77268E-08,8.59407E-08,1.16625E-07,5.07709E-08,1.03357E-07,1.04487E-07,1.06187E-07,7.10005E-08,7.08652E-08,7.69817E-08,5.65246E-08,6.90951E-08,4.22816E-08,8.51947E-08,4.66631E-08,8.08612E-08,6.51616E-08,7.48943E-08,7.21143E-08,1.0229E-07,1.04907E-07,8.77916E-08,6.01474E-08,6.62032E-08,6.12436E-08,8.42638E-08,1.40429E-07,1.11224E-07,9.45534E-08,5.98368E-08,5.84975E-08,4.2536E-08,4.18265E-08,6.10893E-08
YER050C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR275W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL206C,1.58856E-08,1.28049E-08,1.02824E-08,1.27899E-08,1.3626E-08,1.69951E-08,1.6115E-08,2.2181E-08,1.44473E-08,7.57059E-09,1.17027E-08,1.56784E-08,6.77479E-09,1.00402E-08,3.68557E-08,5.40542E-08,3.75388E-08,3.4231E-08,1.81425E-08,2.49368E-08,9.9358E-09,2.04281E-08,2.29547E-08,1.81084E-08,1.97398E-08,3.2815E-08,2.04862E-08,2.83779E-08,2.93135E-08,1.58298E-08,1.70259E-08,2.53466E-08,2.35546E-08,2.81033E-08,3.19297E-08,2.27081E-08,1.80499E-08,3.03806E-08,1.9159E-08,1.42736E-08,1.44192E-08,1.24252E-08
YMR143W,1.00002E-05,1.42807E-05,1.18511E-05,1.19611E-05,1.51007E-05,1.51132E-05,1.36323E-05,3.06934E-05,3.06312E-05,2.7396E-05,4.16786E-05,8.28744E-06,4.80549E-05,4.39817E-05,9.54E-06,1.00926E-05,1.94841E-05,1.59447E-05,1.25255E-05,1.39152E-05,9.08501E-06,1.38185E-05,7.91774E-06,1.36579E-05,1.55799E-05,1.8219E-05,1.75082E-05,1.43448E-05,1.32985E-05,1.70209E-05,1.26931E-05,1.17242E-05,1.42936E-05,1.12979E-05,2.05786E-05,1.92652E-05,2.1738E-05,1.01171E-05,1.1898E-05,8.25039E-06,7.63637E-06,1.14634E-05
YML026C,5.01164E-05,6.19289E-05,5.06712E-05,5.15614E-05,6.82624E-05,6.69736E-05,5.1137E-05,0.000131611,0.000118879,0.000119071,0.000170546,4.50122E-05,0.000164354,0.000196585,0.000118589,0.000133026,0.000178192,0.000119854,7.03742E-05,8.58511E-05,3.54635E-05,6.45369E-05,4.62763E-05,6.7548E-05,8.93085E-05,0.000112123,9.46504E-05,7.8505E-05,7.58148E-05,7.72932E-05,8.36376E-05,9.64239E-05,8.7234E-05,7.83976E-05,9.5142E-05,0.000106249,0.000108752,8.71377E-05,8.38019E-05,3.80321E-05,4.02449E-05,4.1393E-05
YJL136C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR333C,3.82635E-06,4.69161E-06,3.89823E-06,3.90213E-06,5.86346E-06,5.21017E-06,4.97383E-06,1.10718E-05,1.1478E-05,1.06372E-05,1.29057E-05,3.6295E-06,1.16244E-05,1.42203E-05,1.22399E-05,1.48906E-05,1.72527E-05,1.05474E-05,5.38921E-06,6.92487E-06,2.78545E-06,4.82304E-06,3.82409E-06,5.00445E-06,6.92408E-06,9.20533E-06,7.76154E-06,6.1371E-06,5.36172E-06,6.12247E-06,7.27449E-06,8.50293E-06,6.97231E-06,7.40313E-06,5.67939E-06,6.75936E-06,6.51875E-06,5.97091E-06,6.74785E-06,3.14363E-06,3.48226E-06,3.74996E-06
YGL189C,3.63202E-06,5.33185E-06,5.1318E-06,4.072E-06,6.39659E-06,4.59569E-06,4.54686E-06,1.02458E-05,1.20131E-05,1.33488E-05,2.35636E-05,2.44479E-06,2.57772E-05,2.12571E-05,4.63792E-06,8.85575E-06,1.13655E-05,5.7321E-06,3.96993E-06,4.24209E-06,6.23141E-06,6.34583E-06,2.89987E-06,5.1481E-06,4.4258E-06,6.23571E-06,5.2243E-06,4.50292E-06,5.14145E-06,5.09133E-06,2.87211E-06,4.50419E-06,4.9898E-06,3.12422E-06,8.86891E-06,4.22156E-06,7.70337E-06,4.51714E-06,3.59742E-06,2.41866E-06,2.48227E-06,4.77682E-06
YML063W,2.21494E-05,2.94387E-05,2.51614E-05,2.40538E-05,3.04465E-05,3.10505E-05,2.88992E-05,6.2588E-05,6.53595E-05,6.2309E-05,9.32544E-05,1.96802E-05,9.58543E-05,9.66962E-05,3.90618E-05,4.85715E-05,5.26368E-05,4.27159E-05,3.07023E-05,3.45454E-05,1.9597E-05,3.11392E-05,1.91639E-05,3.25566E-05,3.68037E-05,4.25809E-05,4.19935E-05,3.53309E-05,3.2315E-05,4.00084E-05,3.03763E-05,3.64792E-05,3.35871E-05,3.40113E-05,4.32398E-05,4.27504E-05,4.5208E-05,3.55261E-05,3.28385E-05,1.8381E-05,1.83283E-05,2.2392E-05
YNL096C,7.05645E-06,1.11016E-05,9.20728E-06,8.52847E-06,1.13111E-05,1.06685E-05,1.02717E-05,2.32266E-05,2.32428E-05,2.2286E-05,3.64107E-05,5.79816E-06,4.58165E-05,3.82499E-05,1.59361E-05,7.44952E-06,9.29743E-06,8.51704E-06,9.87055E-06,9.91319E-06,8.51505E-06,1.19694E-05,5.52621E-06,1.14371E-05,1.04501E-05,9.95779E-06,1.14876E-05,1.15269E-05,1.16963E-05,1.55226E-05,1.02707E-05,7.74575E-06,1.05497E-05,7.62613E-06,2.09694E-05,1.6876E-05,2.14294E-05,5.41797E-06,6.46467E-06,5.56972E-06,4.82973E-06,1.03157E-05
YHR056C,1.81713E-08,1.48984E-08,1.45321E-08,1.38406E-08,1.63479E-08,1.39174E-08,1.78254E-08,1.91676E-08,1.60126E-08,1.5973E-08,1.73303E-08,1.49635E-08,1.70557E-08,2.01887E-08,3.53711E-08,4.58688E-08,3.47446E-08,2.92246E-08,1.32327E-08,1.62486E-08,9.24404E-09,1.63887E-08,1.78971E-08,1.7666E-08,1.90797E-08,2.08209E-08,2.41556E-08,2.8892E-08,2.10495E-08,1.74311E-08,1.42892E-08,2.4936E-08,1.18501E-08,1.99034E-08,1.50795E-08,2.0606E-08,1.83458E-08,2.1898E-08,1.82717E-08,1.13784E-08,1.58255E-08,1.0793E-08
YCR052W,4.12999E-08,5.64911E-08,4.49915E-08,4.15189E-08,5.44652E-08,5.01246E-08,4.93986E-08,7.0429E-08,8.43637E-08,8.61375E-08,1.02205E-07,3.98166E-08,9.49476E-08,9.43343E-08,3.20079E-08,9.73316E-08,3.19235E-08,3.50551E-08,3.38236E-08,3.91743E-08,3.69056E-08,4.89337E-08,3.16955E-08,4.98682E-08,5.53839E-08,4.51598E-08,4.81063E-08,5.24586E-08,5.7277E-08,5.55042E-08,3.55113E-08,5.74891E-08,4.67389E-08,3.34762E-08,6.39182E-08,5.91634E-08,6.36806E-08,5.09134E-08,2.81735E-08,3.35513E-08,3.35027E-08,3.00732E-08
YML127W,8.55226E-08,1.00445E-07,8.63095E-08,9.19881E-08,9.29676E-08,9.4256E-08,9.83882E-08,1.28525E-07,1.46086E-07,1.39727E-07,1.66318E-07,8.48478E-08,1.64733E-07,1.81324E-07,1.30437E-07,1.13031E-07,1.35603E-07,1.18186E-07,6.85202E-08,7.64842E-08,5.25935E-08,1.03741E-07,7.2818E-08,1.10115E-07,1.04335E-07,1.26323E-07,1.02542E-07,1.26406E-07,1.13225E-07,1.25875E-07,8.36921E-08,1.10913E-07,8.43488E-08,9.57033E-08,1.18353E-07,1.1421E-07,1.23446E-07,8.87916E-08,7.16009E-08,6.59994E-08,6.48094E-08,5.22522E-08
YMR190C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR007C,4.76127E-06,3.84915E-06,3.09326E-06,3.8784E-06,3.59773E-06,3.94367E-06,2.79473E-06,6.1376E-06,6.00939E-06,5.72937E-06,5.96474E-06,4.99507E-06,6.59827E-06,6.51633E-06,1.06178E-05,1.12664E-05,7.77434E-06,6.62864E-06,4.59466E-06,6.40285E-06,3.13712E-06,5.18286E-06,5.1882E-06,5.02402E-06,5.08122E-06,6.21847E-06,4.99822E-06,6.09586E-06,5.55747E-06,4.67927E-06,4.65654E-06,6.53833E-06,6.44584E-06,6.62819E-06,6.76757E-06,7.33853E-06,6.57819E-06,7.33758E-06,5.14054E-06,3.35236E-06,3.6876E-06,5.35615E-06
YBL031W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL130C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR103W,8.01584E-08,9.70939E-08,7.60829E-08,8.59705E-08,8.55189E-08,8.60638E-08,9.36922E-08,1.17922E-07,1.29628E-07,9.90428E-08,1.26655E-07,7.43422E-08,1.1038E-07,1.13501E-07,1.51794E-07,1.87521E-07,1.72677E-07,1.13375E-07,5.75213E-08,7.00817E-08,5.32516E-08,8.09047E-08,8.72577E-08,9.39632E-08,9.04629E-08,1.16701E-07,9.30436E-08,1.04303E-07,8.23837E-08,9.5559E-08,5.1887E-08,7.99679E-08,4.99589E-08,8.96787E-08,9.27403E-08,1.00454E-07,8.36701E-08,1.06628E-07,9.26496E-08,7.24742E-08,8.37333E-08,8.40778E-08
YOL004W,1.93354E-07,1.92153E-07,1.93923E-07,1.70389E-07,1.74376E-07,1.69369E-07,1.81455E-07,2.06943E-07,1.98892E-07,2.28536E-07,2.28548E-07,1.72638E-07,2.4504E-07,2.59767E-07,2.8726E-07,3.89806E-07,3.38053E-07,3.26759E-07,1.55252E-07,1.79308E-07,1.1435E-07,2.16942E-07,1.9933E-07,2.21521E-07,2.23367E-07,2.94249E-07,2.16817E-07,3.47329E-07,3.1214E-07,2.45488E-07,1.89923E-07,3.08338E-07,1.64286E-07,2.06095E-07,2.17538E-07,2.36079E-07,2.35445E-07,2.20682E-07,1.69826E-07,1.46725E-07,1.47638E-07,1.27065E-07
YKR101W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL032W,2.59108E-09,3.55056E-09,3.03627E-09,3.17766E-09,2.84742E-09,3.94854E-09,3.05806E-09,4.63008E-09,4.4886E-09,4.25748E-09,4.09666E-09,2.8479E-09,5.23866E-09,5.12971E-09,8.48872E-09,3.9545E-09,6.43505E-09,5.09598E-09,2.53883E-09,2.99086E-09,1.90547E-09,3.72391E-09,3.59359E-09,4.0955E-09,3.9373E-09,4.16612E-09,3.98667E-09,4.93487E-09,4.62899E-09,4.5093E-09,3.60506E-09,3.89391E-09,4.04229E-09,4.46385E-09,6.25985E-09,5.4228E-09,5.69658E-09,2.83599E-09,2.06626E-09,2.37479E-09,2.35549E-09,2.17754E-09
YLR398C,4.01089E-08,4.05216E-08,3.33577E-08,3.68147E-08,4.27651E-08,3.78885E-08,4.08803E-08,5.61409E-08,5.32567E-08,5.40584E-08,5.89546E-08,3.37621E-08,5.75819E-08,6.18288E-08,5.01436E-08,5.94257E-08,6.57404E-08,6.52086E-08,3.57864E-08,4.2374E-08,2.48907E-08,4.14215E-08,3.28645E-08,4.57037E-08,5.27812E-08,6.30793E-08,5.58369E-08,5.67509E-08,4.63146E-08,5.30579E-08,4.24669E-08,5.4139E-08,4.2605E-08,4.09881E-08,4.29189E-08,5.52482E-08,4.59761E-08,4.42706E-08,4.23502E-08,3.23892E-08,3.14884E-08,2.36912E-08
YNL167C,0,5.48377E-09,5.21175E-09,0,0,5.14993E-09,3.58008E-09,0,4.48975E-09,8.31728E-09,7.10863E-09,0,7.77129E-09,5.08318E-09,0,0,7.10055E-09,7.52101E-09,3.94625E-09,5.23294E-09,0,0,4.3927E-09,4.77605E-09,0,7.13213E-09,2.8295E-09,0,0,6.69025E-09,0,0,3.90242E-09,0,7.29507E-09,7.30742E-09,1.00277E-08,0,3.30056E-09,3.92181E-09,3.38021E-09,0
YDR489W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR060C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR008C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR156C,7.57793E-10,0,1.12169E-09,9.19298E-10,9.17985E-10,1.13733E-09,1.01532E-09,1.59027E-09,1.68598E-09,0,2.00304E-09,4.95456E-10,0,2.38569E-09,1.40686E-11,8.1342E-10,1.44728E-09,9.8295E-10,0,7.62732E-10,1.38117E-09,1.75184E-09,6.46354E-10,1.61921E-09,1.05485E-09,1.40709E-09,0,1.73959E-09,1.60423E-09,0,5.22267E-10,8.0335E-10,1.03894E-09,4.34012E-10,1.94836E-09,0,1.91779E-09,5.917E-10,3.03309E-10,0,4.06266E-10,1.17842E-09
YBR077C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR154W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR065C,0,0,6.70946E-08,7.53399E-08,0,9.42751E-08,7.86059E-08,1.22593E-07,1.5019E-07,0,1.64732E-07,1.07318E-07,0,1.35066E-07,0,1.92508E-07,1.2271E-07,1.44077E-07,0,1.37639E-07,0,1.13623E-07,9.36656E-08,8.27899E-08,1.15141E-07,1.39283E-07,0,0,1.56003E-07,0,0,1.27443E-07,1.11286E-07,0,1.51831E-07,0,1.4317E-07,9.50479E-08,1.14191E-07,0,5.48886E-08,0
YNL196C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YML066C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR229C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPR054W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR025W,1.22712E-07,1.69631E-07,1.41916E-07,1.39383E-07,1.46408E-07,1.32165E-07,1.43064E-07,2.16045E-07,2.47082E-07,1.66876E-07,3.17934E-07,1.01123E-07,2.24884E-07,1.94945E-07,6.40801E-08,5.55361E-08,2.92937E-08,5.85267E-08,1.18616E-07,1.42354E-07,1.49763E-07,2.11524E-07,4.76205E-08,1.80044E-07,1.22431E-07,9.03535E-08,1.59609E-07,2.0441E-07,1.98619E-07,2.07458E-07,1.15078E-07,1.0778E-07,1.22372E-07,9.4633E-08,3.26938E-07,2.34562E-07,2.19771E-07,8.04753E-08,1.08196E-07,9.98335E-08,9.93595E-08,1.44938E-07
YIL016W,1.53434E-07,2.37778E-07,2.09144E-07,1.98139E-07,2.17221E-07,2.3389E-07,2.3476E-07,3.52814E-07,2.96835E-07,3.47371E-07,4.12053E-07,1.3667E-07,5.20402E-07,4.28283E-07,2.25393E-07,3.35081E-07,2.38814E-07,3.35999E-07,1.76749E-07,2.5338E-07,1.19148E-07,2.54457E-07,1.46627E-07,2.5054E-07,2.58182E-07,3.36352E-07,2.49988E-07,3.08369E-07,2.52789E-07,2.44838E-07,1.99041E-07,2.85541E-07,1.72218E-07,3.10807E-07,1.81323E-07,2.00389E-07,1.82263E-07,3.09867E-07,1.87971E-07,1.67376E-07,1.77114E-07,1.15421E-07
YEL026W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL098C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR201W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJR010C-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR117C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YML055W,2.35472E-07,2.90244E-07,2.57506E-07,3.13335E-07,3.01552E-07,3.20095E-07,2.87981E-07,3.76887E-07,4.02238E-07,3.51288E-07,4.07037E-07,1.86502E-07,3.9358E-07,4.22582E-07,5.03641E-07,4.20498E-07,5.27798E-07,4.93094E-07,3.05611E-07,3.06773E-07,1.58392E-07,2.78497E-07,2.0585E-07,3.21548E-07,4.57896E-07,4.62204E-07,4.35049E-07,3.57197E-07,2.88314E-07,3.78937E-07,3.15003E-07,3.60977E-07,3.26705E-07,3.87388E-07,2.12487E-07,3.65213E-07,3.24089E-07,3.41751E-07,3.79354E-07,2.20184E-07,2.30305E-07,1.6353E-07
YHR172W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPR069C,7.82408E-08,1.40707E-07,1.04731E-07,1.05895E-07,1.07896E-07,1.01832E-07,9.32081E-08,2.18233E-07,2.51504E-07,2.52984E-07,2.80969E-07,6.38323E-08,3.60923E-07,3.23165E-07,6.3348E-08,1.15775E-07,1.36324E-07,1.30984E-07,4.50618E-08,5.86298E-08,1.10776E-07,1.58316E-07,5.29148E-08,1.05923E-07,7.29142E-08,8.13554E-08,6.68842E-08,1.17185E-07,1.31224E-07,1.12197E-07,3.98932E-08,6.47338E-08,5.89798E-08,4.1264E-08,3.02865E-07,1.34862E-07,1.23473E-07,5.53555E-08,4.37929E-08,5.82726E-08,4.97303E-08,1.51779E-07
YMR191W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR511W,2.26272E-07,3.23235E-07,3.33841E-07,3.34905E-07,3.74393E-07,3.87871E-07,3.39586E-07,7.07542E-07,3.30341E-07,5.70161E-07,9.84461E-07,1.99877E-07,6.84486E-07,8.78387E-07,2.89862E-07,1.32076E-07,5.58983E-07,3.66439E-07,3.84579E-07,3.61209E-07,2.93754E-07,4.5394E-07,2.09073E-07,4.0847E-07,6.69382E-07,7.83088E-07,8.36881E-07,4.5442E-07,5.79722E-07,6.18292E-07,3.59195E-07,3.19104E-07,3.67717E-07,3.52729E-07,5.7852E-07,5.35936E-07,5.72246E-07,3.66759E-07,3.26933E-07,1.82691E-07,1.54599E-07,1.78552E-07
YIL084C,6.88575E-08,9.24668E-08,9.68342E-08,8.14634E-08,6.89471E-08,7.30635E-08,7.06425E-08,1.08982E-07,1.02469E-07,1.45349E-07,1.03882E-07,6.44809E-08,1.57787E-07,1.36088E-07,6.02081E-08,3.03537E-08,1.54178E-07,1.35384E-07,4.74423E-08,6.91032E-08,5.00753E-08,9.01597E-08,7.81086E-08,7.83807E-08,8.36334E-08,1.15189E-07,5.85691E-08,9.63882E-08,8.61784E-08,8.69904E-08,7.00448E-08,7.12008E-08,7.38319E-08,5.56217E-08,1.04291E-07,8.77068E-08,9.7425E-08,5.3951E-08,6.58173E-08,5.57063E-08,5.66539E-08,4.58224E-08
YIL109C,8.85052E-07,9.5928E-07,9.12848E-07,9.21321E-07,9.81119E-07,9.24895E-07,9.67283E-07,1.34773E-06,1.3793E-06,1.20002E-06,1.44265E-06,7.40146E-07,1.32712E-06,1.63065E-06,1.10323E-06,1.18953E-06,1.32005E-06,1.20371E-06,8.65639E-07,9.89818E-07,6.53875E-07,1.07266E-06,7.86271E-07,1.02846E-06,1.03524E-06,1.24445E-06,1.1675E-06,1.10675E-06,1.13498E-06,1.13107E-06,8.73758E-07,9.74846E-07,9.71563E-07,8.93451E-07,1.4226E-06,1.31013E-06,1.37334E-06,8.39722E-07,8.43535E-07,6.38837E-07,6.67069E-07,1.01038E-06
YBR171W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR170C,5.28104E-08,5.81688E-08,4.8814E-08,5.50589E-08,5.93403E-08,5.75365E-08,5.87789E-08,7.95523E-08,7.63871E-08,7.81261E-08,8.4295E-08,4.75145E-08,8.60408E-08,8.2819E-08,9.35543E-08,1.06073E-07,1.14686E-07,1.03275E-07,5.06116E-08,5.99083E-08,3.60562E-08,6.45006E-08,4.65459E-08,6.9938E-08,6.95142E-08,8.00508E-08,6.94831E-08,8.19349E-08,6.99487E-08,7.77509E-08,5.79272E-08,8.58872E-08,5.93494E-08,5.9627E-08,6.6529E-08,8.51046E-08,6.49362E-08,6.69471E-08,6.11266E-08,4.53998E-08,4.93408E-08,3.30368E-08
YPR055W,2.2777E-08,2.30359E-08,1.98336E-08,2.10781E-08,2.25387E-08,2.1413E-08,3.29279E-08,2.75612E-08,2.81923E-08,2.73463E-08,2.84575E-08,2.38642E-08,2.66475E-08,1.3149E-08,5.13764E-08,5.80183E-08,6.67629E-08,4.85251E-08,2.5036E-08,2.97405E-08,1.27197E-08,2.54935E-08,2.2489E-08,2.86361E-08,3.33295E-08,4.33617E-08,3.46907E-08,3.60954E-08,3.04744E-08,3.25113E-08,2.83523E-08,4.1971E-08,2.57777E-08,2.88857E-08,2.33346E-08,3.28969E-08,2.26356E-08,3.26437E-08,2.79066E-08,1.75797E-08,8.62113E-09,1.29027E-08
YMR086W,2.03238E-08,3.70703E-08,3.03558E-08,3.18908E-08,2.80046E-08,3.2889E-08,3.18456E-08,3.9633E-08,4.64668E-08,3.84636E-08,4.6323E-08,1.84412E-08,4.64375E-08,4.78613E-08,3.20778E-08,3.16977E-08,2.16484E-08,1.90801E-08,2.03421E-08,2.59225E-08,2.58858E-08,4.14022E-08,1.93027E-08,3.41321E-08,2.40126E-08,2.27157E-08,3.00522E-08,4.14089E-08,3.90918E-08,3.70632E-08,2.06219E-08,2.46324E-08,2.11992E-08,2.14242E-08,5.10944E-08,3.83497E-08,4.41404E-08,1.99974E-08,2.1816E-08,1.83129E-08,1.63404E-08,4.248E-08
YOR315W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL042C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR442C,9.11601E-09,7.35748E-09,6.23433E-09,5.86053E-09,6.08675E-09,5.53974E-09,6.46609E-09,7.75174E-09,7.32861E-09,7.11232E-09,7.67164E-09,7.40602E-09,7.84616E-09,8.81876E-09,9.98985E-09,1.40071E-08,1.33084E-08,1.02126E-08,6.12222E-09,6.79866E-09,4.81308E-09,7.40927E-09,8.19683E-09,8.2921E-09,6.07818E-09,7.99038E-09,5.81232E-09,1.13645E-08,8.64362E-09,8.41023E-09,6.68343E-09,9.41367E-09,6.68743E-09,6.68338E-09,7.75567E-09,8.92089E-09,9.18346E-09,1.19533E-08,6.11636E-09,5.58159E-09,5.52104E-09,5.37714E-09
